CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt
720824883,1,48,1,1,1,0,40,3,2,3251,2517,734,0.739,2483
789631908,0,51,0,4,3,0,45,3,2,3031,1787,1244,1.006,4690
789089958,0,57,0,2,3,1,45,5,3,33211,0,33211,0.732,3662
715847058,1,59,1,2,1,0,36,3,3,1863,1853,10,0.829,2462
721256808,0,35,1,2,1,0,20,6,2,2691,1935,756,0.681,4365
721269108,0,45,1,5,1,0,33,5,3,2288,1249,1039,0.605,4504
712770408,1,42,1,2,1,0,36,6,2,3413,0,3413,0.593,2285
767958933,0,40,0,4,2,1,34,3,1,15471,1291,14180,0.651,3993
779866458,0,40,1,5,1,0,24,6,1,2038,793,1245,0.682,3513
721246833,0,47,1,3,1,0,36,6,3,1953,1089,864,0.859,4636
710752233,1,43,1,5,2,0,24,3,2,4430,2203,2227,1.046,2742
709813008,0,44,1,3,1,0,35,5,0,3398,2415,983,0.891,4509
710219658,0,48,1,3,0,0,44,4,3,2021,1186,835,0.616,4633
789121233,0,53,1,2,1,0,41,5,3,2329,2290,39,0.533,4609
715146558,1,34,1,2,1,0,36,1,2,1696,0,1696,0.782,2325
720205608,0,52,1,1,0,0,36,6,1,4222,0,4222,0.523,4487
778606308,1,45,0,3,4,0,25,2,3,6614,1881,4733,0.737,3016
710438358,1,42,1,1,1,0,35,4,3,3241,0,3241,0.442,2152
712562433,1,48,1,2,1,0,30,3,3,4204,0,4204,0.703,2316
718186233,0,34,1,3,1,0,26,4,3,3234,971,2263,0.79,3989
713717283,1,40,1,3,2,0,29,3,3,2473,2332,141,0.293,1738
713822208,1,42,0,2,3,0,33,3,3,4836,493,4343,0.417,1870
710466633,0,55,1,3,1,0,44,5,1,1438.3,0,1438.3,0.575,4755
711153783,0,44,1,3,1,0,36,5,1,1438.3,541,897.3,0.821,4173
718230933,1,45,0,4,1,0,36,5,3,1438.3,1060,378.3,0.301,1253
788885133,0,57,1,3,1,1,42,6,1,12675,2422,10253,0.642,3912
711637458,1,44,1,3,1,0,36,2,3,2228,0,2228,0.686,2523
719532108,0,40,1,5,1,0,31,4,2,2813,2208,605,0.877,4491
757643733,0,42,1,2,1,0,35,6,2,3223,0,3223,0.593,4916
715122858,0,55,1,2,2,0,36,5,3,2653,0,2653,0.969,5052
708384033,1,45,1,3,1,0,35,3,3,2745,2463,282,0.643,2466
708273858,0,40,0,3,5,0,30,3,1,34516,0,34516,0.643,3734
803952408,0,52,1,3,1,0,47,6,2,2516,1486,1030,0.503,3987
778394358,0,46,1,2,1,0,26,4,1,1870,1785,85,0.696,4347
713180433,0,56,1,2,0,0,48,5,2,3934,2517,1417,0.682,4837
787458783,0,49,1,4,1,0,35,5,2,3038,2133,905,0.689,4784
720315933,0,53,1,1,1,0,39,3,3,1982,1276,706,0.897,5136
713677158,1,31,1,1,0,0,22,2,3,1623,0,1623,0.501,2126
739828308,0,55,0,3,5,0,48,5,2,3088,1743,1345,0.766,3906
720959058,0,44,1,3,0,0,33,5,1,8064,2417,5647,0.644,4412
718090233,1,56,1,3,0,0,36,3,3,10016,1872,8144,0.735,2804
789939558,0,54,1,2,0,0,45,5,2,4523,1841,2682,0.534,5112
714169908,0,53,1,0,1,0,34,5,1,1944,1140,804,0.582,4921
796145133,0,46,1,2,0,0,40,3,2,6083,1716,4367,0.618,4528
789233808,0,38,1,3,0,0,27,6,2,2425,1396,1029,0.899,4568
709071408,0,56,1,5,2,0,37,4,1,2607,1702,905,0.802,4949
815830083,0,53,1,3,1,0,48,6,1,1953,1215,738,0.667,4253
715932708,0,41,0,3,3,0,36,4,1,5813,1614,4199,0.696,4365
715281933,0,43,1,3,1,0,36,3,2,1438.3,0,1438.3,0.689,4401
787529583,1,41,1,5,2,0,30,5,3,1588,0,1588,0.634,2561
717446208,0,62,1,0,1,0,36,6,1,3749,1980,1769,0.706,5083
715236783,0,42,1,4,2,0,36,4,2,3734,2517,1217,0.724,4792
804583833,0,56,1,2,0,0,51,4,3,1796,1243,553,0.768,4316
713772333,1,45,1,3,1,0,34,4,1,3223,243,2980,0.433,1979
715321983,0,33,1,2,2,0,36,4,1,2748,1867,881,0.816,4314
717773433,0,57,1,0,1,0,45,6,2,2448,0,2448,0.606,5464
778632933,0,49,1,3,1,0,29,6,2,2548,1998,550,0.679,4702
808527183,0,46,1,3,1,0,41,4,1,1489,949,540,0.65,4669
714514008,1,38,1,1,0,0,29,3,3,8953,0,8953,0.403,1982
711669258,1,50,1,3,0,0,36,2,3,3187,986,2201,0.615,2381
797218233,0,51,1,2,1,0,45,5,0,1757,0,1757,0.533,4550
710612583,0,52,0,4,3,0,36,6,2,2597,1740,857,0.71,5037
712613808,0,45,1,5,0,0,32,3,3,5999,658,5341,0.638,4283
807173358,0,56,1,0,1,0,51,4,3,3617,878,2739,0.777,5416
778349883,0,56,1,0,1,0,36,4,1,3219,2114,1105,0.655,4188
720592533,1,41,0,4,4,0,31,3,2,19782,868,18914,0.808,2535
714668433,0,51,1,4,1,0,36,4,1,2522,1898,624,0.674,4122
720967233,0,43,1,2,1,0,29,4,1,3327,2517,810,0.793,4901
718629858,0,42,1,2,0,0,32,5,3,4708,0,4708,0.718,4597
737962608,0,48,1,4,1,0,41,4,2,3745,2517,1228,0.672,4550
778207083,1,53,0,4,4,0,44,3,2,11561,2189,9372,0.742,2153
778781508,1,44,1,2,0,0,32,4,3,8477,2517,5960,0.717,2455
714142158,0,59,1,0,1,0,48,2,1,2120,1411,709,0.665,3882
715390608,0,45,1,5,1,0,39,5,2,2867,1209,1658,0.727,5311
715243458,0,45,1,2,2,0,36,5,1,2293,1304,989,0.708,5047
715418508,0,51,0,1,5,0,36,2,3,8671,590,8081,0.693,4399
711164508,0,49,1,1,0,1,43,1,1,34516,1163,33353,0.725,3941
713239308,0,43,1,2,0,0,36,2,3,2679,1694,985,0.603,4640
712323183,0,38,0,3,4,0,22,2,1,3224,0,3224,0.761,3738
797410983,0,45,1,3,0,0,39,1,2,1438.3,745,693.3,0.83,5020
721167783,0,54,0,4,4,0,39,1,3,7773,2465,5308,0.788,4272
712130058,1,44,1,4,0,0,36,3,4,8075,317,7758,0.585,2415
714060408,0,57,1,3,0,0,37,3,2,3052,1603,1449,0.776,4210
715515333,0,51,0,3,5,0,42,2,3,7932,2140,5792,0.554,4024
806970033,0,48,0,3,2,0,43,2,3,1753,1434,319,0.805,4588
817337958,0,48,1,5,1,0,33,2,3,5814,1176,4638,0.627,3796
788132208,0,53,1,2,2,0,38,3,1,1989,1003,986,0.677,5070
812653383,0,55,1,1,2,0,50,3,3,1843,1520,323,0.864,4729
709762908,0,52,1,1,0,0,40,2,1,1438.3,1228,210.3,0.659,4991
717114708,0,34,1,0,2,0,26,3,2,2991,1830,1161,0.777,4414
767388783,0,43,0,3,3,0,36,3,1,9560,0,9560,0.802,4601
794719983,1,44,1,4,1,0,38,2,3,2616,2505,111,0.828,2576
778378983,1,54,1,1,1,0,34,5,2,2939,2152,787,0.555,2476
773275083,0,49,1,3,0,0,37,2,0,3085,966,2119,0.777,4765
719971458,0,49,0,5,4,0,41,2,2,5275,1490,3785,0.533,4213
721001883,0,41,0,3,3,0,30,3,2,1950,1618,332,0.75,3357
778245633,0,43,1,3,0,0,33,3,1,2341,1818,523,0.833,4356
718535733,0,40,1,1,1,0,25,3,1,3758,2047,1711,1.108,4928
711909933,0,54,0,4,4,0,42,3,1,1621,618,1003,0.846,4815
709253433,0,50,1,2,2,0,41,2,2,10946,1912,9034,0.362,2448
719797758,0,56,1,1,1,0,36,3,1,3422,2517,905,0.914,4922
789420933,0,39,1,2,1,0,30,3,3,3108,778,2330,0.645,4130
709850508,1,33,1,2,1,0,20,3,5,3202,0,3202,1.012,2917
715335558,0,43,1,5,1,0,36,2,2,1855,907,948,0.816,4191
711516783,0,47,1,4,2,0,36,2,1,2155,1119,1036,0.815,5441
798917883,0,42,1,4,1,0,36,2,2,4150,2517,1633,0.619,4620
721525758,0,45,0,5,4,0,35,2,2,2226,1229,997,0.784,4928
716249508,0,48,1,5,2,0,36,3,1,1610,0,1610,0.424,4243
716953083,0,53,1,2,0,0,41,3,2,2046,1260,786,0.768,4228
712448658,1,52,1,1,1,0,36,3,2,1795,0,1795,0.718,2281
711766758,0,42,1,4,1,0,30,3,1,1531,987,544,0.831,4373
709432833,0,53,1,1,1,0,36,2,3,1472,1196,276,1.24,4859
719964933,0,50,1,5,1,0,41,3,2,1438.3,0,1438.3,0.683,4550
719857008,0,37,1,1,2,0,36,3,1,2886,2198,688,0.828,4531
758340108,0,39,1,2,1,1,29,3,2,10024,913,9111,0.568,3906
708276183,1,52,1,3,1,0,45,2,1,1760,0,1760,0.046,1554
716481408,0,38,1,2,1,0,36,3,1,1461,0,1461,0.681,4769
720590058,1,51,1,1,2,0,36,3,3,8840,1794,7046,0.848,2839
789347133,0,38,1,2,2,0,28,2,1,4468,2395,2073,0.706,4690
719112258,0,42,0,4,3,0,35,3,3,2516,1360,1156,1.193,4692
717748608,1,35,1,4,1,0,24,3,4,1555,872,683,0.772,2252
710740008,0,57,0,1,4,0,39,3,1,1438.3,641,797.3,0.66,5140
716694108,1,42,0,4,5,0,34,2,3,5195,468,4727,0.567,2682
719372583,0,57,0,3,5,0,36,2,1,17268,1197,16071,0.637,4077
719981508,1,37,0,2,0,0,24,2,3,1649,0,1649,0.864,2574
751350558,0,57,1,1,1,0,50,3,2,1609,0,1609,0.669,4770
715123983,0,43,1,1,1,0,36,3,2,3342,2517,825,0.977,5848
709250508,0,63,0,1,1,0,56,3,2,6973,2517,4456,0.781,4877
716754783,1,43,0,4,5,0,30,3,3,17228,1331,15897,0.519,2229
719025333,0,48,0,2,2,0,42,3,0,1898,0,1898,0.838,3513
718566858,0,46,1,2,1,0,36,3,2,1438.3,0,1438.3,0.757,5005
710675508,0,40,1,3,0,0,28,2,1,2321,1190,1131,0.736,5149
818729208,0,52,0,3,3,0,47,3,3,8185,941,7244,0.874,4525
709068183,0,53,0,4,3,0,42,3,3,3096,0,3096,0.684,4709
715358283,0,57,1,2,1,0,46,2,2,2129,1139,990,1.025,4509
710966433,0,50,1,3,1,0,36,3,2,2615,1404,1211,0.503,3785
708575058,1,46,1,3,2,0,39,2,2,3157,965,2192,0.928,3300
713929533,1,36,1,3,1,0,36,2,2,1707,0,1707,0.319,2060
714087258,0,49,1,1,1,0,36,2,2,1838,0,1838,0.65,5156
756383283,0,38,1,3,1,0,31,3,3,5523,2517,3006,0.72,4170
720766908,1,40,1,2,1,0,28,2,2,3021,0,3021,0.694,2814
718133733,0,44,1,4,1,0,36,3,1,7317,1540,5777,0.616,4100
720823458,0,59,1,2,1,0,46,2,2,5218,1907,3311,0.797,4658
720027258,0,53,1,2,1,0,40,3,3,1438.3,0,1438.3,1.052,4978
807604233,0,54,0,3,4,0,49,2,3,11114,2482,8632,1.08,5044
801786483,0,51,0,0,4,0,45,3,3,10648,2517,8131,0.708,4930
789138258,0,45,1,3,1,0,34,2,2,2976,2372,604,0.772,4799
805524708,1,52,1,3,1,0,47,3,1,6629,2517,4112,0.932,2599
779642733,0,42,1,5,1,0,25,3,1,2812,2238,574,0.713,4823
771735933,0,48,0,2,4,0,36,2,1,10761,1722,9039,0.7,4731
789917208,0,40,1,4,1,0,31,2,3,1968,1781,187,0.972,5087
779608083,0,55,0,2,1,0,44,2,2,3897,1247,2650,0.689,3681
711287733,0,45,0,4,2,0,36,3,1,4721,1289,3432,0.656,3856
774675933,0,40,0,3,4,1,34,2,3,34516,2052,32464,0.477,3510
716741508,0,33,1,3,1,0,21,2,3,2831,1167,1664,0.744,4460
721106133,0,57,1,3,0,0,36,3,1,2312,1789,523,0.867,5104
716698608,0,51,0,2,4,0,39,2,1,8924,0,8924,0.46,4441
716299608,1,58,1,3,1,0,36,2,3,1508,0,1508,0.458,1990
718116933,0,53,1,3,1,0,36,2,1,1438.3,630,808.3,0.667,4704
720513333,0,46,0,3,4,0,39,2,3,21350,1724,19626,0.512,4878
802460433,1,57,1,3,0,0,51,2,2,1438.3,0,1438.3,0.733,2607
720482583,0,52,1,1,0,0,43,3,1,10431,2163,8268,0.64,4598
719584608,0,40,0,4,2,0,32,3,1,1438.3,0,1438.3,0.657,4215
709477233,0,37,1,2,0,0,36,3,1,2346,1621,725,0.613,4287
719512983,1,47,1,4,1,0,39,3,6,1438.3,0,1438.3,0.854,2295
714923583,1,38,1,2,1,0,36,2,2,2369,0,2369,0.51,1924
779397183,0,42,1,2,1,0,31,2,1,3659,0,3659,0.797,4068
714671658,0,38,1,5,1,0,31,2,2,2153,1392,761,0.787,4268
779218233,0,47,1,5,1,0,37,2,3,9430,0,9430,0.68,4115
713456583,0,45,0,2,4,1,37,3,2,34516,1495,33021,0.52,3247
790221633,0,44,1,4,2,0,38,3,3,3897,2296,1601,0.746,4627
721299483,0,47,0,3,4,0,32,2,1,11671,1304,10367,0.491,4168
711701958,0,48,0,1,3,0,38,3,3,11367,1999,9368,0.661,4175
783573408,0,42,1,4,2,0,36,3,2,2575,2136,439,0.722,5267
709641933,0,42,1,3,2,0,36,3,2,3433,1869,1564,0.838,4504
718755483,0,44,0,2,3,0,36,3,1,7317,959,6358,0.653,5082
720914358,0,46,1,3,1,0,36,3,3,4416,1333,3083,0.631,4894
714811533,0,39,0,2,3,0,32,3,2,1715,0,1715,0.896,5910
719898108,0,57,1,2,2,0,41,2,3,3667,809,2858,0.778,5322
720719883,1,54,1,1,0,0,41,3,3,1874,0,1874,0.806,2535
780338733,0,50,1,2,1,0,37,2,2,1438.3,491,947.3,0.73,5102
709810458,0,56,1,0,1,0,44,3,0,1579,768,811,0.888,4241
821356083,0,54,1,3,2,0,49,3,3,1626,0,1626,0.664,4830
793428408,0,50,1,3,1,0,44,2,1,1596,1185,411,0.687,5235
746453583,0,56,1,1,2,0,49,2,2,2604,1395,1209,0.528,4498
771799008,0,61,1,1,0,0,50,3,1,3359,1405,1954,0.684,4871
719075883,0,38,1,3,2,0,27,2,3,2363,2033,330,0.498,3904
714986583,0,55,1,4,1,0,46,3,2,4978,923,4055,0.883,5025
753233733,0,38,0,1,4,0,29,3,3,2155,1290,865,0.718,3781
806914158,1,38,1,4,2,0,33,4,1,4047,0,4047,0.648,2134
812671758,1,47,1,5,0,0,42,3,3,4345,2176,2169,0.752,2458
789191358,0,55,0,4,4,0,44,2,2,1854,794,1060,0.614,4035
772111083,0,50,0,1,4,0,39,3,2,5384,1396,3988,0.756,4338
714961383,0,48,1,3,1,0,36,3,3,1438.3,965,473.3,0.544,4182
817288458,0,33,1,2,1,0,19,3,3,5141,1737,3404,0.985,5859
719163108,0,44,0,3,5,0,31,2,3,3977,1325,2652,0.769,4076
713922183,0,52,0,2,5,0,36,3,1,2507,1259,1248,0.85,4461
716443608,0,46,1,3,1,0,36,2,1,7199,1235,5964,0.83,4050
827953683,0,41,0,2,3,0,37,1,1,3786,1171,2615,0.697,5369
789678483,0,50,1,2,1,1,37,1,2,13384,0,13384,0.696,4773
793630083,1,39,0,2,5,0,33,1,4,1726,1476,250,0.371,1804
756306183,0,42,1,1,1,0,35,2,3,2873,2517,356,0.803,4897
736893108,0,33,1,2,1,0,26,2,2,1438.3,0,1438.3,0.613,4196
712900308,1,44,1,2,1,0,34,4,3,1751,0,1751,0.506,2078
798045708,0,42,1,5,2,0,36,2,1,7434,0,7434,0.63,4182
715657833,0,52,1,3,1,0,41,2,2,1438.3,787,651.3,0.601,4956
712111608,0,59,1,2,1,0,54,1,3,1438.3,0,1438.3,0.61,4919
711792783,0,45,1,3,2,0,26,1,2,2032,1195,837,0.642,4479
716067333,0,61,0,0,0,0,36,2,3,6959,945,6014,0.816,4553
780660183,1,43,1,4,1,0,32,2,2,8203,0,8203,0.691,2613
720761208,1,59,0,1,5,0,47,2,2,4789,357,4432,0.798,2496
788794758,1,46,0,4,2,0,28,2,4,2979,0,2979,0.644,2061
711150333,1,40,1,3,1,0,31,5,2,2391,0,2391,0.669,2857
714418158,0,63,1,0,1,0,56,2,2,7264,851,6413,0.814,3527
713634108,0,45,1,3,0,0,36,1,2,4348,1830,2518,1.036,4293
717231558,0,49,1,4,1,0,43,2,2,3002,1446,1556,0.815,4851
711589758,0,42,0,5,3,0,32,1,2,4162,1641,2521,0.719,3967
787481208,0,46,1,1,1,0,34,1,1,2762,1793,969,0.901,5006
715516458,1,42,1,1,2,0,36,5,2,2705,2430,275,0.698,2602
714998508,0,53,0,3,5,0,36,2,0,3742,1454,2288,0.894,5326
713328108,0,60,1,1,1,0,36,2,2,1671,1047,624,0.727,5189
716229108,0,55,1,3,1,0,46,2,3,3282,2262,1020,0.653,4674
820925433,0,50,1,2,1,0,45,2,2,1529,710,819,0.657,4751
816129258,0,34,1,2,1,0,29,2,3,2509,1897,612,0.938,4837
808903308,1,54,1,1,2,0,49,4,6,2471,0,2471,0.722,2519
713809833,0,42,1,3,0,0,32,2,2,9749,859,8890,0.584,4684
713542008,0,48,1,3,1,0,37,1,3,1438.3,0,1438.3,0.584,4236
717385083,0,46,0,3,5,0,35,2,3,4916,1122,3794,0.659,4813
708652908,0,47,1,5,1,0,36,1,1,2291,1419,872,0.725,4498
715644633,0,42,1,3,2,0,34,1,1,1528,820,708,0.908,5212
708761733,0,52,1,3,0,0,36,2,2,8279,1582,6697,0.76,4419
714600258,0,45,0,2,3,0,36,1,2,5945,2015,3930,0.815,3645
823566408,0,44,1,3,1,0,40,2,1,1438.3,0,1438.3,0.773,4625
713373708,1,54,1,3,1,0,36,2,3,1857,0,1857,0.488,2464
708307533,0,42,0,2,3,0,30,1,3,3086,0,3086,0.808,4129
820085808,0,54,1,3,1,0,49,1,2,2598,1343,1255,0.637,4692
716685033,0,38,1,1,2,0,19,1,2,5559,1600,3959,0.716,5344
713063958,0,51,0,1,4,0,39,1,3,7562,1080,6482,0.561,5010
708371733,0,41,1,3,1,0,15,1,2,4662,0,4662,0.661,4931
780277458,0,52,1,2,1,0,38,2,3,2904,2517,387,0.586,4503
797232183,0,42,1,4,1,0,36,2,1,2676,1962,714,0.668,5020
720789933,0,46,1,4,0,0,32,2,1,5798,680,5118,0.708,5027
808281483,0,46,1,2,1,0,41,2,3,2665,2157,508,0.637,4249
712968708,0,55,1,1,2,0,47,2,1,2343,1780,563,0.792,5167
711263058,0,29,1,1,1,0,36,1,2,2763,1879,884,0.701,4660
788813658,0,62,1,0,0,0,45,2,3,10503,0,10503,0.886,4755
721444758,0,47,1,2,1,0,36,1,3,2780,2216,564,0.826,4980
711448983,1,47,1,2,1,0,34,2,2,2234,2024,210,0.717,2313
712664658,1,35,1,1,1,0,30,2,2,1649,0,1649,0.683,2549
714237033,1,42,1,4,0,0,36,6,3,5557,2246,3311,0.518,2299
718370733,0,48,1,2,0,0,35,2,3,6074,0,6074,0.782,4504
713726958,1,40,1,3,1,0,21,5,2,1728,0,1728,0.41,2191
794160408,0,46,1,3,0,0,40,1,1,3044,1973,1071,0.946,4747
716009883,0,41,1,1,2,0,28,1,1,8482,585,7897,0.624,4245
711873033,1,35,1,3,0,0,29,4,3,1438.3,0,1438.3,0.748,2549
712715208,1,52,0,1,4,0,44,1,2,3770,0,3770,0.544,2387
778899708,1,56,1,2,2,0,37,2,3,2963,0,2963,0.902,2919
771865908,1,48,1,2,0,0,37,4,3,11750,487,11263,0.772,2532
716273133,0,41,1,3,1,0,36,2,3,1593,0,1593,0.61,4853
709927458,0,38,0,3,2,0,20,1,3,10486,1544,8942,0.716,4042
715162608,1,48,1,2,1,0,41,4,3,2168,1323,845,0.687,2499
719862258,0,38,1,2,0,0,28,2,3,5666,1393,4273,0.84,5015
788719533,0,53,0,4,4,0,34,1,3,13679,0,13679,0.908,4060
715566408,0,45,1,3,1,0,36,1,2,2143,1479,664,0.708,4404
717359208,0,57,1,0,1,0,47,2,1,4945,1779,3166,0.536,4037
721410858,0,54,1,4,1,0,36,1,0,1921,1334,587,0.694,4512
779420583,0,45,1,4,1,0,33,2,3,3001,2055,946,0.838,4662
714222183,0,38,1,3,2,0,36,1,1,2132,1084,1048,0.767,4874
709079883,1,45,1,4,1,0,36,5,3,1663,1012,651,0.886,2729
721406658,1,32,1,0,1,0,36,6,3,1732,0,1732,0.683,2479
713782608,0,46,1,4,2,0,36,1,1,2652,2386,266,0.766,5329
720236433,0,41,0,4,4,0,22,1,3,5037,1670,3367,0.787,4379
785106933,0,51,1,1,0,0,45,2,3,6519,2178,4341,0.739,4505
716673258,0,60,1,1,1,0,36,1,3,2347,1488,859,0.621,3977
708341958,0,31,1,1,1,0,21,2,3,2061,1904,157,0.786,4480
797150733,1,44,0,3,2,0,38,5,2,1643,0,1643,0.6,1754
718279983,0,49,1,1,0,0,36,1,2,5039,2489,2550,0.875,4770
718548558,0,53,1,3,1,0,42,1,3,2915,2041,874,0.927,4272
780360558,0,33,1,1,1,0,20,2,2,1507,0,1507,0.723,4698
715012833,0,46,1,1,1,0,36,1,3,3073,2517,556,0.841,4858
772388508,0,43,1,3,0,0,32,2,3,8314,1349,6965,0.531,5028
788199858,0,42,1,3,0,0,34,1,1,2798,1049,1749,0.89,5758
769578108,0,40,0,4,3,0,26,2,3,20929,1652,19277,0.523,4001
719843958,0,46,0,2,5,0,34,2,3,1754,894,860,0.691,4874
767197983,0,52,1,2,1,0,45,1,1,4209,0,4209,0.856,5938
711874833,0,45,0,3,2,0,37,1,2,2449,0,2449,0.706,5497
714930333,1,39,0,3,4,0,30,2,3,4618,0,4618,0.717,2476
720989133,0,41,1,2,1,0,36,2,2,1654,1093,561,0.65,4596
720893958,0,49,1,4,1,0,36,1,3,1544,999,545,0.786,4215
769709058,0,60,0,1,3,0,54,1,1,3618,972,2646,0.578,4228
711005583,0,37,0,3,4,0,24,1,3,3437,1064,2373,0.851,5110
826548708,0,50,0,2,4,0,46,2,2,5965,622,5343,0.728,4637
711093408,0,46,1,2,1,0,33,2,1,2644,1517,1127,0.721,4815
712831908,0,59,1,1,2,0,49,2,1,3481,603,2878,0.692,4556
780222408,0,49,1,5,1,0,36,1,2,3272,2085,1187,0.417,4444
714181008,0,35,1,0,1,0,36,1,2,3019,1462,1557,0.718,4509
772346358,0,52,1,3,1,0,41,2,2,1801,0,1801,0.516,5047
717489033,1,27,1,0,1,0,18,6,4,1438.3,0,1438.3,0.781,2641
710969433,0,41,1,1,1,0,31,2,2,2909,1201,1708,0.729,4230
715807383,0,45,1,4,2,0,36,1,3,4688,0,4688,0.593,5248
711807333,0,37,1,2,1,0,26,1,2,1438.3,0,1438.3,0.587,3948
816086508,0,47,1,2,1,0,42,1,3,1438.3,0,1438.3,0.677,4624
714424533,1,41,1,4,1,0,36,6,2,1655,0,1655,0.496,2156
779536233,0,47,1,4,2,0,30,1,1,1438.3,601,837.3,1,4669
710794983,0,41,1,3,0,0,32,2,1,4745,1157,3588,0.965,4705
779890833,0,51,1,2,1,0,36,2,1,1438.3,0,1438.3,0.765,4866
779837808,0,53,1,2,2,0,37,1,3,5182,2500,2682,0.869,5012
713748708,1,46,1,3,1,0,37,1,4,1438.3,0,1438.3,0.35,1757
709123908,0,43,1,2,2,0,36,2,2,4287,0,4287,0.807,4874
816476658,1,54,1,2,0,0,49,2,3,1812,1798,14,0.735,2921
743800833,0,53,1,3,2,0,46,2,1,2304,1144,1160,0.772,4505
806415183,0,51,1,0,0,0,46,1,3,13623,1432,12191,0.594,4534
794054058,0,50,1,2,1,0,44,1,1,2765,0,2765,0.465,4010
771907158,0,54,0,5,5,0,42,1,3,3731,1903,1828,0.915,4667
815789883,0,46,1,3,1,0,41,1,2,2485,861,1624,0.566,4728
712177908,0,50,1,4,1,0,36,1,1,2446,1763,683,0.598,4310
711234783,1,44,1,4,1,0,28,5,3,2020,0,2020,0.716,2621
793379058,0,48,1,3,1,0,42,2,1,2214,1025,1189,0.567,5084
720480183,0,45,1,3,1,0,34,1,1,1811,787,1024,0.585,4882
712974558,0,56,1,2,1,0,43,1,1,5254,0,5254,0.651,4546
717409533,1,36,1,2,1,0,26,1,3,1821,1486,335,0.827,2824
712200033,0,44,1,4,1,0,36,1,3,3024,0,3024,0.75,4983
713563383,0,50,1,3,1,0,36,1,3,1930,952,978,0.67,3862
802795608,0,54,1,2,1,0,48,1,2,1517,556,961,0.622,4981
787452333,1,39,1,1,1,0,25,2,1,2024,0,2024,0.801,2870
709520058,1,53,0,5,5,0,38,4,2,19138,0,19138,0.482,2028
819690933,0,56,0,1,4,0,51,2,1,16835,897,15938,0.767,4059
820694133,1,60,1,0,0,0,55,4,3,5549,0,5549,0.703,2412
711800658,1,42,1,3,1,0,36,2,3,2145,0,2145,0.577,2465
717722958,0,43,0,3,4,0,36,1,2,4654,1349,3305,0.81,4277
712279683,1,44,0,3,3,0,36,2,3,9114,0,9114,0.654,2740
716606733,0,33,1,1,2,0,18,2,3,3043,2054,989,0.735,4833
716060358,0,53,1,2,2,0,45,2,2,4621,913,3708,0.917,4952
709158333,0,44,0,4,3,0,28,2,1,2758,461,2297,0.58,4244
721113333,0,54,1,0,1,0,36,1,3,1740,0,1740,0.811,4751
712620858,0,34,1,4,0,0,36,1,2,7744,1804,5940,0.942,4572
712855683,0,50,1,2,1,0,36,1,2,3350,1335,2015,0.781,4906
715463133,0,40,0,5,5,0,31,1,3,34516,1427,33089,0.706,3699
716551533,0,47,1,1,0,0,36,2,3,2874,2201,673,0.718,4779
771220758,0,40,1,3,0,0,27,1,2,2896,2100,796,0.728,4614
709920258,0,41,1,3,2,0,28,1,3,9294,1764,7530,1.026,4531
708959583,0,47,0,2,3,0,39,1,2,9389,727,8662,0.533,3415
712510833,0,44,0,3,2,0,30,2,3,9317,847,8470,0.765,4121
710840433,0,34,0,1,2,0,20,2,3,7452,1656,5796,0.6,3339
712853358,1,39,1,3,1,0,36,2,2,1817,0,1817,0.583,2216
788502858,0,58,0,3,4,0,51,2,1,10021,1952,8069,0.699,4431
721139808,0,42,1,3,1,0,36,1,1,2344,1081,1263,0.619,3889
711375558,0,48,1,2,2,0,34,2,1,3072,1734,1338,0.754,4540
713798958,0,38,1,3,1,0,36,2,1,1946,1430,516,0.564,4643
709362033,1,52,1,1,1,0,42,1,3,1471,0,1471,0.624,2253
719860308,1,42,1,2,1,0,36,2,3,1438.3,0,1438.3,0.663,2418
714443058,1,43,1,4,1,0,28,5,4,1484,0,1484,0.2,1664
716315508,1,37,1,3,2,0,36,2,5,3233,2517,716,0,1339
717651333,0,55,1,2,1,0,43,1,1,1745,1168,577,0.701,4562
798489258,0,59,1,1,0,0,53,1,1,3709,1197,2512,0.824,5557
710742408,0,53,1,2,1,0,43,2,3,2160,2057,103,0.858,4518
812089383,0,41,0,5,4,0,36,1,3,1438.3,892,546.3,0.79,4426
711968358,0,55,1,4,1,0,44,1,1,2638,1423,1215,0.551,4153
794227308,0,56,0,2,4,0,50,1,3,10214,1433,8781,0.64,4493
719845908,0,52,1,3,1,0,36,2,3,3240,0,3240,0.812,4803
716851908,0,58,1,5,2,0,47,1,3,2038,1099,939,0.809,4784
720599658,0,49,0,1,2,0,36,2,1,1438.3,0,1438.3,0.57,5104
720401658,1,53,1,3,1,0,34,5,5,1438.3,1030,408.3,0.609,1985
827442858,0,56,0,3,4,0,52,2,1,8111,2051,6060,0.999,3719
779034708,0,60,1,0,0,0,41,1,1,10730,970,9760,0.645,4939
718806783,1,46,1,3,0,0,36,2,1,2872,357,2515,0.869,2629
714484008,1,49,1,4,1,0,31,4,2,1567,0,1567,0.424,2138
719176308,1,43,0,3,4,0,32,6,2,7278,0,7278,0.618,2120
